,pathname,filename,mfccfeatures,Class
870,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_4l_.wav,1_niO_7.5n_4l_.wav,"[-5.8208319e+02  1.2165042e+01  2.8094597e+01  1.8459589e+01
  6.6687918e+00  1.7937893e+01  3.2276118e+00  1.5830441e+01
 -1.4217244e-01  1.1849394e+01  1.2986837e-01  1.0051118e+01
 -3.9193540e+00  1.0166988e+01 -2.3419199e+00  6.7949481e+00
 -4.1448097e+00  8.1304407e+00 -5.3241301e-01  7.6795125e+00
 -5.0379972e+00  7.6540852e+00 -1.7478591e+00  1.0724033e+01
 -5.4213619e-01  7.4416976e+00 -1.2541977e+00  8.7827835e+00
  1.3928169e+00  7.7191815e+00 -1.8329066e+00  7.4073172e+00
 -6.4382041e-01  5.6347203e+00 -3.4714191e+00  4.9047866e+00
 -1.1515881e+00  3.8302927e+00 -1.8121735e+00  4.4379950e+00]",leak present
871,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_7.5n_4m_.wav,1_niO_7.5n_4m_.wav,"[-354.96658      11.492389     24.74529      18.010317      6.4942603
   19.129623      0.5652913    14.235844     -1.9333669    13.375186
   -2.0938113     9.557131     -5.8909945    10.03588      -2.4414358
    7.4011726    -6.9646254     7.172724     -1.3803357     8.6346655
   -7.1135263     6.722138     -3.3391585    11.057967     -1.1193748
    7.0671053    -4.010565      8.857395     -0.38483062    6.956711
   -2.6037335     7.1294227    -3.3981516     6.4998837    -4.7915015
    4.654968     -3.1531222     4.996518     -2.857628      2.5671465 ]",leak present
872,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_1l_.wav,1_niO_8.0n_1l_.wav,"[-4.13292664e+02 -3.72472458e+01  3.51559906e+01  2.93385944e+01
  2.01191578e+01  2.67146206e+01  1.13212757e+01  2.08594646e+01
  8.88416195e+00  1.63459015e+01  4.39776182e+00  1.59481440e+01
 -8.74923050e-01  1.33373318e+01  1.53874123e+00  1.04094181e+01
 -9.61367667e-01  1.11053295e+01 -1.21913624e+00  1.17700644e+01
 -5.26772380e-01  9.71040821e+00 -3.32534052e-02  1.19726810e+01
 -1.55135417e+00  1.18468800e+01 -2.15979862e+00  1.15157337e+01
 -1.00253201e+00  8.76147175e+00 -4.18125629e-01  8.52056789e+00
 -2.19296026e+00  6.58374882e+00 -3.67673755e+00  5.68310165e+00
 -2.08612251e+00  3.69090056e+00 -2.74422741e+00  3.17143202e+00]",leak present
873,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_1m_.wav,1_niO_8.0n_1m_.wav,"[-201.6951      -33.271797     30.37739      25.180378     16.049982
   23.68068       8.223231     17.892109      5.4718714    12.937925
    1.9826158    12.946416     -4.472183     11.164072     -0.96791685
    7.02176      -2.4860866     8.647435     -2.0852206     9.543633
   -0.69616055    7.3963847    -0.36114803   11.432827     -1.7833307
   11.584896     -2.685379     11.178204     -1.4969064     9.0622225
   -0.45864457    8.707978     -2.6378405     6.7541566    -4.122152
    6.7348647    -2.8772945     4.065691     -3.142743      3.2918394 ]",leak present
874,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_2l_.wav,1_niO_8.0n_2l_.wav,"[-5.55439514e+02 -2.18785739e+00  3.43869133e+01  1.99914322e+01
  8.84252167e+00  1.56579189e+01  1.55897856e+00  1.37544222e+01
  2.02323747e+00  1.26781235e+01  6.97570741e-02  1.13012381e+01
 -4.44432163e+00  1.01067495e+01 -1.80730999e+00  6.73477364e+00
 -4.70820713e+00  8.97519779e+00 -1.48477077e+00  5.87544203e+00
 -6.45896769e+00  7.94708157e+00 -1.84502363e-01  8.23459148e+00
  1.22967684e+00  8.48576927e+00 -3.43381333e+00  8.83905315e+00
 -5.35487652e-01  7.31813622e+00  9.23175216e-01  7.19829178e+00
  1.15276024e-01  3.27627134e+00 -4.16676188e+00  5.05547667e+00
 -1.20235825e+00  3.18641281e+00 -2.05684328e+00  3.69598866e+00]",leak present
875,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_2m_.wav,1_niO_8.0n_2m_.wav,"[-3.5080261e+02 -2.2156720e+00  3.1866062e+01  1.9992672e+01
  7.3182530e+00  1.5093750e+01 -4.2430165e-01  1.3868348e+01
  5.1964575e-01  1.1623546e+01 -1.7429520e+00  1.0325649e+01
 -5.9282942e+00  1.0614290e+01 -3.8780196e+00  6.4634032e+00
 -5.6805563e+00  8.9253368e+00 -4.0236211e+00  5.6705217e+00
 -8.2994995e+00  8.1589031e+00 -3.4016488e+00  8.4640169e+00
 -5.2168977e-01  7.7763176e+00 -4.5273972e+00  8.4467554e+00
 -1.2708408e+00  6.1013918e+00 -8.2069492e-01  6.7136350e+00
 -2.1621400e-01  2.6603050e+00 -6.0486393e+00  5.3248415e+00
 -2.2438691e+00  2.7017832e+00 -3.6016772e+00  4.0356717e+00]",leak present
876,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_3l_.wav,1_niO_8.0n_3l_.wav,"[-4.7511292e+02 -1.7524992e+01  1.5386314e+01  2.2890287e+01
  3.1796608e+00  1.6309376e+01  6.5780807e-01  9.4924688e+00
 -6.2852740e-01  4.6257100e+00  6.5529150e-01  5.2409196e+00
 -2.1963694e+00  6.8312182e+00 -4.0171580e+00  7.9128356e+00
 -5.3100257e+00  8.8326015e+00 -2.1371281e+00  6.5453687e+00
 -3.4620552e+00  5.5015488e+00  4.7916216e-01  1.1213677e+01
 -1.0786856e+00  8.3180389e+00 -1.0436159e+00  8.9374800e+00
 -4.3756288e-01  8.8433304e+00 -9.4481438e-01  8.0430031e+00
  2.7624303e-01  6.1260762e+00 -3.8729835e+00  6.3639421e+00
 -1.1345798e+00  5.3189549e+00 -2.9764721e+00  3.1462181e+00]",leak present
877,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_3m_.wav,1_niO_8.0n_3m_.wav,"[-3.4130780e+02 -2.3402908e+01  1.9573303e+01  2.0645937e+01
  2.4706674e+00  1.5521116e+01  1.4547035e+00  7.1797733e+00
 -1.9480457e+00  7.7471662e+00 -5.8330183e+00  1.3457005e+01
 -9.5497446e+00  1.1015027e+01 -5.8851953e+00  5.8431716e+00
 -5.3950763e+00  8.4764090e+00 -3.6060250e+00  1.0052426e+01
 -7.0274682e+00  6.3330612e+00 -2.6298420e+00  1.1846977e+01
 -2.1054022e+00  1.0696784e+01 -3.8819661e+00  9.2957954e+00
 -2.9366078e+00  1.0170253e+01 -1.6072128e+00  7.3274188e+00
 -3.3561763e-01  5.4172549e+00 -3.1946528e+00  4.8769741e+00
 -1.6722049e+00  5.1199098e+00 -3.8876214e+00  2.3264515e+00]",leak present
878,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_4l_.wav,1_niO_8.0n_4l_.wav,"[-5.77005432e+02  1.62891698e+00  3.17433071e+01  1.96329460e+01
  8.76268864e+00  1.78516102e+01  2.60647225e+00  1.44073305e+01
  8.35137144e-02  1.19674063e+01  1.37582958e+00  9.03896904e+00
 -3.96845031e+00  9.44877338e+00 -2.23575020e+00  5.91027641e+00
 -3.79129553e+00  7.27154779e+00 -3.78980458e-01  7.26541662e+00
 -4.81971502e+00  6.72450352e+00 -1.40077949e+00  1.01497192e+01
 -4.03944671e-01  6.81306696e+00 -5.56075454e-01  8.03293133e+00
  1.48821425e+00  7.73829269e+00 -1.17778885e+00  6.69487715e+00
 -3.51827502e-01  4.78927040e+00 -3.47723484e+00  4.03344965e+00
 -1.12147403e+00  3.82302642e+00 -1.03985524e+00  4.10070276e+00]",leak present
879,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.0n_4m_.wav,1_niO_8.0n_4m_.wav,"[-349.80853       1.2500037    28.0546       19.416817      7.473748
   19.310194      0.38704705   13.9136305    -2.2438567    13.578405
   -1.8757856     9.084318     -6.0321937    10.206902     -2.6654568
    7.456209     -7.2579546     7.03         -1.2566366     7.8223333
   -7.989575      6.6995378    -3.128552     10.793446     -1.934645
    7.2753334    -3.5736659     8.635162     -0.6991668     7.5876703
   -2.0274744     6.8932347    -4.0272193     6.119352     -5.2716656
    4.094473     -3.213327      5.7574563    -2.6581545     2.3665628 ]",leak present
880,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_1l_.wav,1_niO_8.5n_1l_.wav,"[-3.9605676e+02 -3.6822472e+01  3.5266743e+01  2.8583069e+01
  2.1510363e+01  2.8345961e+01  1.1970972e+01  2.1775620e+01
  9.8750811e+00  1.7348795e+01  5.1972446e+00  1.6966808e+01
  1.9939216e-02  1.4009934e+01  2.2807143e+00  1.1259340e+01
 -5.0086027e-01  1.1879259e+01 -1.2601063e+00  1.2098681e+01
 -4.3315575e-01  1.0426121e+01 -3.8665003e-01  1.2383102e+01
 -2.2264788e+00  1.1659624e+01 -2.5534391e+00  1.1336044e+01
 -9.9805933e-01  7.8124895e+00 -6.7610747e-01  8.3052111e+00
 -2.4581866e+00  6.1637154e+00 -4.0359330e+00  5.1496897e+00
 -2.1542692e+00  3.4913261e+00 -2.8254244e+00  2.9253721e+00]",leak present
881,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_1m_.wav,1_niO_8.5n_1m_.wav,"[-185.47943     -34.920124     29.905495     24.161152     17.289986
   25.20446       8.617536     18.72759       6.6781044    14.0065155
    2.756176     13.907807     -3.2867577    11.71874       0.35150492
    7.765687     -1.916519      9.48135      -1.8952142    10.169003
   -0.32369718    8.44605      -0.55836      12.303475     -2.3794484
   11.807493     -2.6585898    11.518799     -1.1275835     8.618745
   -0.64657897    8.906147     -2.5218384     6.4958887    -4.5269175
    6.2526083    -3.0221398     3.9070349    -3.1890619     2.9264698 ]",leak present
882,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_2l_.wav,1_niO_8.5n_2l_.wav,"[-5.4455591e+02 -8.6786776e+00  3.2154839e+01  2.1249771e+01
  8.6883001e+00  1.6688082e+01  5.0842386e-01  1.4587896e+01
  1.3921660e+00  1.3020513e+01 -8.5931158e-01  1.2091296e+01
 -4.7534456e+00  1.1106974e+01 -2.5707469e+00  7.3199186e+00
 -5.6239252e+00  9.9805288e+00 -1.8328429e+00  6.8863287e+00
 -7.2549362e+00  9.0490503e+00 -5.4259938e-01  8.9451933e+00
  4.3111140e-01  9.2485828e+00 -4.0167813e+00  9.6746140e+00
 -8.6379135e-01  7.2824535e+00 -3.8985215e-02  8.2333908e+00
 -3.6437804e-01  4.0718031e+00 -4.9340653e+00  5.8779035e+00
 -1.4554287e+00  3.8377073e+00 -3.0417840e+00  4.3921871e+00]",leak present
883,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_2m_.wav,1_niO_8.5n_2m_.wav,"[-3.3940793e+02 -9.5504866e+00  3.0453321e+01  2.0581181e+01
  8.0988989e+00  1.5342861e+01 -7.0838273e-01  1.3996993e+01
  6.9991744e-01  1.1746140e+01 -1.6385353e+00  1.0167949e+01
 -5.3863840e+00  1.0861278e+01 -3.6030254e+00  6.3254437e+00
 -5.8177738e+00  9.1358433e+00 -3.6948490e+00  5.8372841e+00
 -8.0656595e+00  8.7605410e+00 -3.0145876e+00  8.5583878e+00
 -3.7305495e-01  7.9713597e+00 -4.4695935e+00  8.7493172e+00
 -7.4619967e-01  5.5212188e+00 -8.5434371e-01  6.9238853e+00
  3.0574718e-01  2.7055590e+00 -6.1843038e+00  5.3714123e+00
 -1.8976692e+00  2.7841446e+00 -3.8081386e+00  3.8751450e+00]",leak present
884,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_3l_.wav,1_niO_8.5n_3l_.wav,"[-4.6028748e+02 -2.4675327e+01  1.3078457e+01  2.2555439e+01
  3.3113811e+00  1.7472733e+01  7.8556687e-01  1.0131018e+01
 -1.7958800e-01  4.3142867e+00  1.1327708e+00  4.9689841e+00
 -1.6659395e+00  6.8194036e+00 -4.0776649e+00  7.9299169e+00
 -5.7415824e+00  8.9915457e+00 -2.2870340e+00  7.0299001e+00
 -3.5401273e+00  5.9110837e+00  4.6656433e-01  1.1022026e+01
 -5.8957279e-01  8.5536985e+00 -5.4102337e-01  9.3727112e+00
 -1.5590435e-01  8.7159958e+00 -1.1612369e+00  7.9653163e+00
  2.2337759e-02  5.9076681e+00 -4.3629112e+00  6.1749482e+00
 -1.4807061e+00  5.1690035e+00 -3.2058344e+00  2.8673882e+00]",leak present
885,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_3m_.wav,1_niO_8.5n_3m_.wav,"[-327.20294     -29.307165     16.72943      21.382164      2.196979
   17.041271      1.6012478     7.8202024    -1.4039863     7.535173
   -5.0871797    13.153349     -9.160322     11.151881     -5.7146544
    6.2429237    -6.0489154     8.820882     -3.6905541    10.374993
   -6.722466      6.9637012    -2.4206152    11.685685     -1.9683332
   11.162711     -3.1935182     9.995285     -2.7409704    10.352681
   -1.7572824     7.374877     -0.48956445    5.044317     -3.2850165
    4.597593     -1.8679992     4.960588     -3.937117      2.4147773 ]",leak present
886,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_4l_.wav,1_niO_8.5n_4l_.wav,"[-5.6584326e+02 -4.9314799e+00  2.9391512e+01  2.1545305e+01
  7.4131918e+00  1.9982727e+01  1.7099196e+00  1.5701960e+01
 -1.3597827e+00  1.3250725e+01  1.6038142e-01  1.0007326e+01
 -4.9913702e+00  1.0916758e+01 -2.6446283e+00  7.5482879e+00
 -5.3291841e+00  8.3996191e+00 -1.5245439e+00  8.7367821e+00
 -6.4128861e+00  8.2264585e+00 -2.5988133e+00  1.1721257e+01
 -1.2930440e+00  7.4597917e+00 -1.7251915e+00  9.5770197e+00
  7.3431206e-01  8.2347975e+00 -2.9684694e+00  7.6263013e+00
 -1.4262313e+00  5.9084506e+00 -4.5628209e+00  5.1205249e+00
 -2.2201295e+00  4.7985196e+00 -2.1778123e+00  5.0624199e+00]",leak present
887,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_8.5n_4m_.wav,1_niO_8.5n_4m_.wav,"[-337.5615       -6.4579067    27.120533     20.027956      8.215685
   19.996777      0.42008805   13.624469     -2.2368865    13.660866
   -1.2417922     9.21844      -5.815502     10.501474     -1.977518
    7.296099     -7.3504786     7.4455357    -0.838294      8.3614855
   -7.899313      7.1936083    -3.2057853    11.189163     -1.9353397
    6.850998     -3.2616909     8.91787      -0.52222306    7.2469473
   -2.3722973     7.022259     -3.9245594     6.29488      -4.9744167
    4.307132     -2.7273448     6.0674086    -2.8403122     2.292469  ]",leak present
888,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_1l_.wav,1_niO_9.0n_1l_.wav,"[-3.91601746e+02 -3.49785347e+01  3.49928017e+01  2.90986576e+01
  2.17654171e+01  2.93384037e+01  1.23618221e+01  2.20924320e+01
  1.01401396e+01  1.77003994e+01  5.11664963e+00  1.70404587e+01
  1.41419441e-01  1.40435324e+01  2.26592278e+00  1.14974098e+01
 -8.03869665e-01  1.21850462e+01 -1.20412457e+00  1.23779459e+01
 -5.74132025e-01  1.02437572e+01 -6.70571029e-01  1.23601055e+01
 -2.55292010e+00  1.14704771e+01 -2.66708755e+00  1.11536703e+01
 -1.09297204e+00  7.64107323e+00 -9.14806247e-01  8.24823380e+00
 -2.57913542e+00  6.01058674e+00 -4.13582325e+00  5.05066538e+00
 -2.08589125e+00  3.45777035e+00 -2.91340661e+00  3.09172058e+00]",leak present
889,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_1m_.wav,1_niO_9.0n_1m_.wav,"[-180.74329     -33.60582      29.214151     24.277262     17.432835
   26.120262      8.876669     18.878817      7.0392666    14.387991
    2.7121592    13.940374     -3.0030718    11.714016      0.34069046
    8.110718     -1.9467107    10.072608     -1.7286173    10.568899
   -0.5459777     8.339485     -0.79447174   12.429765     -2.5196667
   11.608255     -2.865907     11.3789835    -1.1831423     8.531503
   -0.7885888     8.766718     -2.716941      6.256659     -4.693906
    6.176895     -2.6959026     3.9799707    -3.2262158     3.0041966 ]",leak present
890,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_2l_.wav,1_niO_9.0n_2l_.wav,"[-5.4074316e+02 -9.5946941e+00  3.0332869e+01  2.0481318e+01
  9.0445824e+00  1.6929688e+01  7.7905446e-01  1.4153296e+01
  1.5449092e+00  1.2314456e+01 -1.0782421e+00  1.1497199e+01
 -4.7046561e+00  1.0705161e+01 -2.2886906e+00  7.0248437e+00
 -5.4642997e+00  9.8333330e+00 -1.4099247e+00  6.2777786e+00
 -7.4826908e+00  8.1602802e+00 -2.2494796e-01  8.8472404e+00
  7.5927299e-01  8.6918173e+00 -3.8563955e+00  9.5212946e+00
 -6.7122638e-01  6.7778878e+00  1.6673295e-01  8.0253887e+00
 -1.2331770e-01  3.9097006e+00 -4.8483200e+00  5.6173353e+00
 -8.5620892e-01  3.6290863e+00 -2.8149090e+00  4.0913358e+00]",leak present
891,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_2m_.wav,1_niO_9.0n_2m_.wav,"[-3.3552603e+02 -9.9450140e+00  2.8300915e+01  2.0308867e+01
  8.0728474e+00  1.6138662e+01 -5.8150291e-01  1.3903648e+01
  7.2139460e-01  1.1351094e+01 -2.2074854e+00  9.9584465e+00
 -5.3644953e+00  1.0874411e+01 -3.5542889e+00  6.4265409e+00
 -5.8086457e+00  9.5757675e+00 -3.3756800e+00  5.9012966e+00
 -8.5621557e+00  8.1392784e+00 -3.1664648e+00  8.9167681e+00
 -3.7400091e-01  7.8638668e+00 -4.5695724e+00  8.8130312e+00
 -7.7635247e-01  5.6435966e+00 -8.4017664e-01  7.0521107e+00
  3.2846761e-01  2.9145136e+00 -6.1304646e+00  5.3972893e+00
 -1.4888662e+00  2.9912446e+00 -3.8885446e+00  3.8320396e+00]",leak present
892,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_3l_.wav,1_niO_9.0n_3l_.wav,"[-4.5518515e+02 -2.5216137e+01  1.1082383e+01  2.2020233e+01
  3.0903621e+00  1.7660784e+01  8.0815607e-01  9.9224272e+00
 -3.4951422e-01  4.5375876e+00  1.0571394e+00  4.8250670e+00
 -2.2019091e+00  6.8899198e+00 -4.3455186e+00  8.1982422e+00
 -5.6554680e+00  9.1792679e+00 -2.6971664e+00  6.8389373e+00
 -3.7448375e+00  5.5988054e+00  4.4494978e-01  1.1164060e+01
 -1.1269785e+00  7.8306131e+00 -9.4936162e-01  9.1537209e+00
 -3.7680417e-01  8.8881636e+00 -1.0023433e+00  8.1822090e+00
  2.2851785e-01  5.9025369e+00 -4.2576241e+00  6.5361714e+00
 -1.0914904e+00  5.1609950e+00 -3.3660862e+00  2.7530313e+00]",leak present
893,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_3m_.wav,1_niO_9.0n_3m_.wav,"[-322.58768    -29.502748    14.520978    21.186218     1.704059
   17.498295     1.4001216    8.003521    -1.369637     7.716741
   -5.246328    12.657322    -9.365703    11.223745    -5.8870664
    6.4505186   -5.770947     8.961862    -3.7962945   10.280253
   -6.8934674    6.3320575   -2.4324224   11.723929    -2.3438532
   10.5846615   -3.5581589    9.854968    -2.7185037   10.483626
   -1.5727168    7.444577    -0.3556508    5.114312    -2.9700716
    5.0916104   -1.4850008    5.0515523   -4.1454873    2.3507829]",leak present
894,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_4l_.wav,1_niO_9.0n_4l_.wav,"[-5.6139240e+02 -6.4439826e+00  2.8436066e+01  2.0970713e+01
  8.1712675e+00  1.9466532e+01  2.3535950e+00  1.4462113e+01
 -6.3595027e-01  1.2249637e+01  7.4778163e-01  9.2636843e+00
 -4.7255535e+00  9.9652119e+00 -2.4091458e+00  6.3248262e+00
 -4.9088573e+00  8.0017843e+00 -4.3258715e-01  7.9115171e+00
 -6.0113354e+00  6.8532615e+00 -1.9617949e+00  1.1035886e+01
 -9.8593771e-01  6.5479345e+00 -1.0265867e+00  9.3152809e+00
  1.3541821e+00  7.8321729e+00 -2.0453017e+00  7.2174320e+00
 -5.2520090e-01  5.4738498e+00 -3.9089019e+00  4.5120010e+00
 -1.4508380e+00  3.8951025e+00 -1.9484545e+00  4.2751532e+00]",leak present
895,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\1\1_niO_9.0n_4m_.wav,1_niO_9.0n_4m_.wav,"[-3.3313309e+02 -7.2804332e+00  2.5357569e+01  1.9847330e+01
  8.4737797e+00  2.0268442e+01  6.8937844e-01  1.3123834e+01
 -1.7236358e+00  1.3515153e+01 -1.2936379e+00  8.8923340e+00
 -5.9197717e+00  1.0437191e+01 -2.0109384e+00  6.6790380e+00
 -7.4523969e+00  7.5834556e+00 -2.0218748e-01  8.1488266e+00
 -7.8900237e+00  6.4673138e+00 -2.9277401e+00  1.1113201e+01
 -1.7778196e+00  6.7354116e+00 -2.9835947e+00  9.1937332e+00
  4.8732441e-02  7.2196679e+00 -1.9925790e+00  7.3468528e+00
 -2.9934459e+00  6.4618878e+00 -4.8955364e+00  3.8805437e+00
 -2.6278815e+00  5.6713047e+00 -2.6731634e+00  2.0506606e+00]",leak present
896,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_1l_.wav,2_iO_0.0n_1l_.wav,"[-6.2134338e+02  8.6206184e+01  3.2830177e+01  1.1614855e+01
  1.7843729e+01  1.5405150e+01  7.0895596e+00  1.5131791e+01
  1.8916962e+00  1.1569899e+01 -1.4089935e-01  1.0248091e+01
 -7.6031046e+00  5.5981812e+00 -3.0613676e-01  4.5484762e+00
 -9.6963817e-01  3.8970516e+00  2.7499788e+00  6.6432309e-01
  2.4525757e+00  2.4503517e+00  1.5144991e+00  4.4535608e+00
  7.3596773e+00  5.9183960e+00  1.3166494e+00  3.8943908e+00
  4.6458488e+00  7.3117929e+00  1.5880678e+00  3.6527615e+00
  5.1557177e-01  4.7428966e+00  2.8518646e+00  1.3833593e+00
  1.6132684e+00  1.6240306e+00  4.9498515e+00  3.3952615e+00]",no leak present
897,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_1m_.wav,2_iO_0.0n_1m_.wav,"[-3.9890741e+02  9.6454468e+01  3.1971725e+01  1.0604843e+01
  1.8157398e+01  1.4386770e+01  6.4773402e+00  1.7062624e+01
 -6.1241657e-01  1.2385356e+01 -3.4338439e+00  1.4563584e+01
 -1.1918543e+01  9.3820076e+00 -4.2614675e+00  6.8009310e+00
 -4.5983982e+00  6.7260671e+00  4.1679758e-01  1.8188053e+00
  1.0691804e+00  3.6225164e+00  2.4843227e-02  6.0506968e+00
  5.6232648e+00  6.3744259e+00 -2.7627513e-01  4.9668961e+00
  3.0740695e+00  7.9052553e+00  8.9160031e-01  5.0990496e+00
 -1.9318343e+00  6.0340071e+00  8.7374693e-01  2.1590524e+00
 -6.5644217e-01  3.3343387e+00  2.7726378e+00  3.8678989e+00]",no leak present
898,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\lab\2\2_iO_0.0n_2l_.wav,2_iO_0.0n_2l_.wav,"[-6.6940460e+02  8.6209831e+01  3.1231146e+01  1.1958258e+01
  1.4315640e+01  1.2335670e+01  6.7009878e+00  1.2109489e+01
  3.3302753e+00  9.5271606e+00  3.5356977e+00  1.2487779e+01
 -2.5769489e+00  7.2084646e+00 -2.3985600e-01  6.5915704e+00
 -1.2795857e+00  6.6904531e+00 -1.0812835e-01  2.7841456e+00
  5.7684594e-01  3.7832091e+00  2.4033830e+00  6.9971347e+00
  6.1385527e+00  5.4713345e+00  8.9558363e-01  4.2161307e+00
  3.8676558e+00  5.5932150e+00  2.8784134e+00  2.6324961e+00
 -1.3026254e+00  1.4397652e+00  8.0731601e-01  1.5090399e+00
 -2.5219789e-01  1.8647544e+00  1.4995267e+00  2.8045990e+00]",no leak present
